id,vals
-745813268392324532,0
-8520511347822743509,0
1743634274512070597,0
-8496286164622428521,0
1256140452061247167,1
-6477447649282204076,1
-5874005313135104764,1
-9206196219334762174,1
-4883707560478411170,0
-2012354750506138385,0
-138899621734041330,0
5325172637306134613,0
5736527119146954103,0
-915371289480559006,0
5477095501673932262,0
-248394523275047686,0
-6411646876052738581,0
6959973272365936467,0
3625887720383573346,0
-7759583931157990977,0
-7311149560548828695,0
7018871508259226294,0
2986834017750564549,0
5084350467409245020,0
8367753450788701106,0
-5664299268099100257,0
103189080442702818,0
-5456545220429946332,1
7463854911942168926,0
-4639190843759167968,0
1534698270331806289,1
4762663613792015842,1
-5344735710059889330,0
-1566492235901222883,0
-6363168978127324686,1
-1047730861978814789,1
-2579546540763599046,0
-6793752609421835141,0
4081848036346046249,1
5461247925439903943,1
2642664541243764101,0
-1328918948551113759,0
6180819201133528180,0
-5786581964124733875,0
3859796334874874363,1
-6266451064082744849,0
-6094744493335181450,0
-2990015508560005667,0
-718837071243618479,0
5999438686617358889,0
-458410096112861630,0
139762105071989835,0
8082485272504100184,0
8690874161299347302,0
-8875817325179518117,1
-2355619931922751707,0
-525478966263450954,0
8630754542522118310,0
5289666952060333115,0
-716196239088281788,0
-3829250881786104149,0
-263289691754054614,0
-6967155794269060863,1
-5899895369190733351,0
-8186835910197985569,0
-2893223505774044458,0
4907442038851996462,0
8019408189020290736,0
-825810985021897700,1
6062216443303710697,1
9052129081769274165,0
-5049167226212404748,1
-4505338493186790629,0
1266611686990455423,0
-9204326161292356567,1
-363671509978245105,0
1941757640128966540,1
1217562355175033345,1
-7074450173373614705,0
8128885067882743200,1
-1381329728645662559,0
6751383221762013856,0
2548829980654316823,0
653359173730186813,0
2549505329287532182,0
-6452032627637015978,0
-2345494803755986984,0
8371672170169100773,0
-8262173544814159410,0
3983232274427450696,0
1804000075281872493,0
-3393470132932685226,0
5971068255073100829,0
-3805582882256325891,0
-803552771470580682,1
6166721000194812225,0
2617858793871078502,0
5300944548998347140,0
3840198577069290957,0
8142917874110124926,0
4380461626240715331,0
-1141148626639652082,0
4655831143620573903,1
-6642692463385505122,1
4043332568422750505,1
6972904079446261639,0
516797338901770309,0
-1253903073878368969,0
5550284642837565069,1
9045546691089473755,0
-2533321228486121362,0
-1562334067437729802,0
-8554272859736135471,1
273457821845175659,0
3058427779214699178,0
-2750326312425051194,0
8292878479928087913,0
6222231158820890452,0
8585022887957078540,1
-4828362801381783784,0
8746894568636012811,0
3327804673079863380,0
2784288104570691697,0
6941812970678395360,1
-4276078511303677982,0
3966936634353275153,0
4703773423218981027,0
5755615175780437950,0
1825320369494449628,0
7406317196753028626,1
2960628960434300507,0
-2698234617507298597,0
-4796017529219156674,0
984212947286990190,0
-6430324807170675441,0
-5132853975466144877,0
26359984300472306,0
4796109800292517379,1
-4568988980563188653,1
113940710062408826,0
-6832823369439469326,0
-6500035117401864048,1
-1206603764003814416,0
-8644928076036665279,0
864115297204882932,0
157177177894516283,0
6549299526494207155,0
4465552942302572226,0
3538428578275671196,0
3347375615957817107,0
5709803535594338074,0
5606081624442395321,1
4302687535664255817,0
7933419831675484741,0
4374681706253967490,1
2375425245777345457,0
256147827966753288,0
-8463403910259936287,0
-2957214932227830002,0
6597922353887479397,0
4757577233600371906,1
-386589299141295797,0
-2821020458541069956,0
2161424586464898429,0
7312137549247585152,0
-990495502260144619,1
-7954299937458435833,0
-4495962278438085427,0
6628623691045639560,0
-5601643709620365010,0
7809407493594697362,0
-2302361339488612650,0
6084430255017547905,0
-1789330163599575841,0
8331516853856887605,0
8890934644092746095,0
-2457971022687625548,0
-5666260126985728838,0
3133610633387424948,1
4576764873487995915,0
7248943733002103354,1
-2757055169855975157,0
-2570499587953966450,0
-7888408118797240143,1
-445791993156633350,0
-7248453112652942004,0
4672941531820952400,0
6313573963476798427,0
2476846648431891795,0
1164650204286156335,1
-5596885519269235491,0
-3247021508817682115,0
-4573294383485970664,0
-8651684493530006477,0
-12501892812647170,1
122906902282676995,0
6494351118877138074,0
3849821504364431983,1
-5893873810162124067,0
5782565500313878780,1
2563757501788477633,0
8790946757735603617,0
3186491079054404396,0
2132080520899962199,0
198986346096984222,0
4991403413655506476,0
119430364541827465,0
-7270648310087259267,0
-6055266660110367866,0
-6671321719296462935,0
-3687945978977850618,0
1845365720751006929,0
3292377013042292029,1
7114606756252758838,0
7349246079324279233,0
-6740687334133885372,1
-3705483575969405261,0
-8297139281028124088,0
1225250056327455436,1
6106230144368924349,0
6809929995992662071,0
5840011574022046937,0
2782802171959701381,0
-3169988062686466592,0
-8317015582634698760,0
-2313903759941957268,0
4243863376221641530,0
-2059713916326395466,1
-5119221676629478366,0
3481810630267022999,0
230996111602883298,0
1196885241870558747,0
-9067971377554174065,1
-4008531231199373187,0
-1467543754817757071,0
-2254376614272625450,0
5163253492389462656,0
7518049920569959899,1
8992190165508257648,0
-5707109946924433854,0
2461407796187515208,0
6782735822793928225,0
8314926104374532238,0
7284576904113502314,1
3874520018391318453,0
-7216843638749487289,0
-8111968521082234435,0
-1294522615371829765,0
-7476981385455700146,0
7650041125319390452,1
2317130925105679772,0
-6271461552586470677,0
-8698226537865871535,1
-8910155849858795094,0
2408476881845533995,0
-8400120526560589763,1
-3852543185015529497,0
6413247999946473977,0
5157926879341817238,0
-5608720057279467026,0
6492135382642608942,0
-3317306236605278719,0
7745843405863749753,0
4188800000796382344,0
-9109589682707119895,1
1090862611083526519,0
4914076142782538275,0
-732248015576865058,0
-8862171067227427619,0
-6484830912686143119,0
3821071378612779326,0
-2062922395716836977,0
333542898014387531,1
2510352831744741705,0
7065695735772364470,0
-8177205426039437665,1
1071696443513056980,0
-1815696193669259207,1
2070124124433526861,0
6950841115836868118,0
1387883442707119124,0
-5853200965536814669,0
-426969571365189220,0
-4416819500634974692,0
629208804308746318,1
-576520182701345328,1
-7422312922455384160,1
2437149149033335220,0
-3456540923456095649,1
5051443525777300266,0
1334969910670141248,0
503585613617611578,1
-2911509021898184135,1
-3388763776983814427,0
4952929757845407047,1
-2806103577361851798,0
4703258604853070479,0
7714172736439458173,1
-656204231449466721,0
-5333486418095993082,0
2598596616038345225,0
4449099403358458874,0
-4813570971654156526,0
-7978928704304400053,0
1381290027380699842,1
4801430660495530162,1
5335337962431094340,0
-4840780079656092257,0
-6875555851118586042,0
1628566199612090554,0
-8749294694765244729,0
-3287870399523061205,0
-8824342873448926740,1
2244097596443043669,0
5294368942284801792,1
3226392419650667785,0
-4615141748438296570,0
7788414086745441298,0
4702816280126707742,0
4854940987748839491,0
-7449292957890845434,0
2824794450374417945,1
7846870549511419315,0
-280579212789682381,1
3169595978257658502,0
-4303672884900266347,0
-8894127826516747870,0
-5374807183815015985,0
1814639800173107865,0
7731523699337621042,0
6371009164631609506,1
-3671595795562769260,1
480579482341235139,1
-6490037176510751216,0
-4567583361672699655,1
1481515686281469985,0
-3408122802022712984,0
6849423286042657838,0
-8926651962158890966,0
1733020227833137208,0
3775652347416710935,0
9055480042897010996,1
3165555256766995934,0
8009897914426814825,0
-2510018479660392663,1
-3151922188510717805,0
5837153665355595630,0
4576740223801935899,1
3554776667104937253,1
-3317518684060296663,0
-4924757078101116498,0
-8894515374859617166,1
-8648255798956283005,0
-2291404803019273856,1
-7088440084581096238,0
-3691241481157858695,0
-908382537251305033,0
4201412619931330636,0
5040827093314823283,0
4328207069126122174,0
450026686693942717,0
1738388937095467637,0
3572394452254097118,1
-4798711190986115842,0
1753923133980270300,0
8607581060328538797,0
6035952712930657778,1
-6175933556101841947,0
2460525838026542080,1
4040611735717908955,0
-443566800165575595,1
2258277699451776079,0
6374092528483532662,0
955253670529800826,0
1999118180872752471,0
197828490271584998,0
6928809969084203348,1
-4965264822193483030,0
2802706411728856549,1
1914705820883210906,0
-1376099973328739382,0
-400338690194806759,0
5480563127646555480,0
3478743140836472287,0
7305032337575751500,0
-9133100313203115633,0
3713856126786931032,0
8370907772897858374,1
-1399281376423346936,0
-121686866340220950,1
8285206494243534277,0
-8725264495135529014,0
-8752223733819402937,1
6734200755889323396,0
-3592459544111515401,0
6373212106017231637,0
-1118013663159356893,1
5684927074705315444,0
1896362766166823961,0
-7764093145257125058,0
-8419408877225934738,0
-2332312446249768348,0
-1511798815428148680,0
7580700850874526829,0
7586412550694802165,0
6915761940575929508,0
602349162538767571,0
-5796404680056823398,0
-4453874147060521643,0
-6572097266766082807,1
-5526627142940145461,0
6786124165703630816,0
-6156644922081878634,0
3016458655480962491,1
2170899292810751855,1
8912422948158279491,0
3862495169095717037,0
5371566815642608369,0
-2426468768919135042,0
-4024919362414859220,0
-7218169766231666758,0
6219509157205302314,0
-1324421594517505731,1
2768305229092428170,0
-8746951212297395249,1
-5825667788249601716,1
2419704648681303383,0
-840086559489816411,0
-922564811721524551,1
179401320896205665,0
-888829277002915152,0
3404764583131731483,1
4280549193134814128,0
-6529455097544058671,1
4071752054487604862,0
-2486986583820210674,1
2871190982521558092,0
2256235160091076370,0
6085128823060518187,0
2156405635843413610,0
2267924229401671712,1
7535686514016412841,0
-6347471568163214043,0
-4956965800008689313,0
3991943502387093117,0
-5451494482350908246,0
1576849989233817489,0
54992277655479564,0
8863348771894710332,0
2986205221980589940,0
8388963807308414,1
-7839160551411378878,0
8030491715300471150,0
-2711501344635513701,0
1955310786805887878,0
8443300082704252455,0
-2655913515219181763,0
-703422799596682523,0
-8358064486363403665,0
-3839407850252230132,0
-6242169739604738398,1
-7031191658180481064,1
8814468925358983566,0
1978795686822563740,0
-8365350414774057604,0
5897476333898785626,0
-5045347665379821834,0
5392846226993942365,0
8768243313130829802,1
7615409257803805776,0
1823355126565979018,0
348762775329189968,0
-5114814131012993553,0
1768379875510938074,0
6884684073448649580,0
-8704776688638643750,1
5839709396496724461,0
-1626931722828986350,0
-7096781190813486063,1
-141646161898710535,1
9088383131910989687,0
7955415769648367786,0
7699862351086075599,0
-6353810635559394936,0
-6815853366211288627,0
793605302514813958,0
-8010861230516876769,1
2202673189221847592,0
6165744569030062103,0
-8265254280499463842,0
-3422653382009364369,0
-7828422835920903333,0
7659647847555062593,1
2408990328276216901,0
-5498201494214993813,1
-2677847607174018762,0
7042060017578489124,0
-2087745988423176119,0
809424750037907577,0
173461974379857906,0
124961082949173032,0
3684522357585970419,0
8390001575841689528,0
-7965622792771643712,0
7504765767533686727,0
3560420835681059345,0
5251755732574501498,0
6786833297355252577,0
-7165738550376700702,1
-6027857238517007155,0
-1033309422319587057,1
5170260272246567858,0
-8716763306954781246,0
1498639404216646430,0
5948044072273607200,0
2171076428515557882,0
2972383775833307489,0
-1774435490063709974,0
-3844308078805084304,1
9176542269090158095,0
3437773020230401527,0
9209490532869446241,0
-5145093235431087427,0
-7077301864876302146,0
7989280510075333710,0
-9071103600027799714,1
-8954195483152578668,0
3859174566861033003,0
-1930683591243361570,0
7707179299826543038,0
2304166267612630951,0
-4402665717376094855,1
2122783707265929178,0
6032057661962795773,1
-4475004616719276221,1
2021260327609826207,0
-8374312682834933643,0
-8713697865074071322,0
-2082967500783059601,0
4238943899507085188,0
7197889502044503014,0
-1770622492452154348,0
-7888606409364115893,1
-2641653706513924703,1
-8185373203814111178,0
-5816897826693515703,0
-2249048119195936964,0
-7521566739396090976,0
1354681971165347663,0
-1596413902112765585,0
-2698097371456451329,0
-4738655797786692371,1
8081487934260485745,0
-8856077913991174659,0
-5178046869729504252,1
-2801285042234173775,0
-7101895183833436708,1
-8492887221676370525,1
-7205395776247943062,0
7526338491322116582,0
9023924028023723882,1
6073203110792132058,0
-884384865235193074,0
2573462404125726457,0
2091507085279673001,0
8628741627822864643,0
-2119722188632539529,0
8425719643129014779,1
1088559777521683663,0
5126554226643227963,0
2453201848203513321,0
-7512462420410460435,0
-413506538361012745,0
-2213141568966279305,0
-8694394707155413260,0
-6438830771429901286,0
956812433340238016,0
-7629267813108242109,0
3041584919932323066,0
-3661399514659517290,0
-2087888971772861323,0
8805548407033006634,0
-186688852869867671,0
7724078869277844475,0
-8497613692144833150,1
-8074556601747981109,0
2674573121522347321,0
5611385483859418482,0
5367192696676111502,0
4454100337653360626,1
-925255310812423045,0
-7495375465733816130,0
-1771446898288135523,0
-8626683782899815197,1
-5616291179306143294,0
-2333981770820633520,1
-7715321582061474385,0
3049328980104845334,0
7081803456991359149,1
5916831888990893216,0
-2661824229660956484,0
-6999112154850459981,0
5916086572316794929,1
-2186143558484029338,0
6250557832339479954,0
-4280423685528427580,1
2845155138736329785,0
-6482577903780587818,0
3659057697717440497,0
8306227523443131018,0
-9093276767136234643,1
4215552779672608884,0
-5372847139301348671,0
-3819086498064757016,1
-1186120336949441998,0
2815752984816249873,0
-8590208555462494525,0
-8449262100958097159,0
7768727445567392516,1
-2139978237542204568,0
-5745120612139587378,1
4836534711724322743,0
-6080233948747638657,0
-961449138899446751,0
-8806137737355734907,0
-506966201507204914,0
-7084071063339986714,1
-8649159006493803213,0
-2863900902132813719,0
7790888060138778605,0
1428727196527300583,0
5623191521415564754,0
1430602870077497861,0
7549183991925786501,0
2927484463394095918,0
5543225522783612423,1
3714448469938320931,0
-7977041540356218793,0
-6187455566407575983,0
4917434940779964890,0
6625159050141475901,0
7658831427460461982,0
337752750021106475,0
5139186311296444734,0
-4353220153156048945,0
6085498684373164483,0
-138316874326944493,0
8267368758808382421,0
2914790505721087115,0
4929034709070154497,0
5659256699940501491,0
-3547108339448737144,0
4117845981596839243,0
-7630732065713444623,0
-6285244118565198834,0
2123253477751361291,1
9070370402982470594,0
7936379942706230071,0
8610815950512541551,0
8747345618211392028,0
527715828171379519,0
-2659375457374947160,0
7447257117033501833,1
3084529779868890827,0
6647029259835152605,1
-3791880971823835475,1
1778948603866191701,0
-3354001823960846780,1
-8227678601028675393,1
-3267826311166237490,1
9185172826582771591,0
264444590749569935,0
-7088742875972103568,0
5888604574349131233,1
3531438163718910752,1
2097119902187383111,1
-3327944693382913628,0
2713503333927232499,1
-493519101105898660,0
-8940147901812346261,0
6428970059607451770,0
-3558337723917437440,1
8094550142720003392,1
7933247158422205680,0
-3379956690682639291,1
1211198767589774637,0
9098385042295226839,0
8103643912783355205,0
1121988143048559025,0
4352871469209811635,1
-7592112284263818804,0
4717153520353740868,0
8838149517357937668,0
-5436200641020393921,0
6164163631084177921,0
-5550320979649769019,0
-4382429712523046117,0
-4909653698601178616,0
8395637236580557544,0
5926401235348016334,1
939222818725519281,0
6055865069929351721,0
1687102925524410454,0
5928092211659637111,0
-2575257394773417373,0
2497242428154146864,0
-3002860789654176154,1
-8287550337665948534,0
1049857193660036092,0
1410978980399266951,0
6773492161899925709,1
6479738169096195018,0
2632357239174984084,0
3281563776401077594,0
-5049066687915805282,1
191294256571006338,0
-148066921330315402,1
7697676354128707328,0
7526000306455607639,0
8232397259044775832,0
3750978965589621630,1
7799811622490691197,0
-5358965784954730866,0
6266857883056825598,0
-6221000598204794116,0
2410233913176094799,0
6843808857374142259,0
3315219467310548818,0
8700108257986242661,0
6170899864789755367,0
-8620914875291300149,0
1851503032222042338,0
-8490793343622270769,0
5412033767572194954,0
-2409130970756694710,0
3784950594756939146,0
952411996817368486,0
5664922372445842843,0
-5819818354473698439,0
9165876192981877417,0
-3837687945562941922,1
-6981555594611346582,0
5376295630406811765,0
-4093767638032952109,0
2739795654463893348,0
-8105332070908111401,1
1507155091217827222,0
-7850182507756468965,0
3487472768706532261,0
6809095151163455109,0
3114972870897818365,0
-7520007582094178313,1
6167004089188764669,0
-5760787358420810587,1
5255668509532864070,1
-6595780962903825622,0
-5344089481416809240,0
3629835854010046481,0
-620725258121415379,0
5887033621250032957,0
4314253559612755000,0
-6881410565316996870,0
4192342976995849729,0
8111356922073473588,0
9220807686880359782,1
3799250403530382358,0
3859575750387132406,1
5335280796543520684,0
7572084654593837133,1
149143447885206558,0
6462552546635414984,1
-3316480621513278705,1
7448949825506698139,0
-3474218660583414037,0
2467216293154837055,0
3309646936155211891,0
403302001257257728,0
-1762064677233788508,0
-1304621549631577283,0
7342643887385727956,0
-225161434423103906,0
747076096863537075,0
1702815834044615425,1
-3124441170568597512,0
7177108227642600064,1
-5327112479108372687,0
-8869299666470557216,0
4912824232961705149,0
-8434715700437461849,0
5412746959255275200,0
-1659049967145428319,0
-2113423964601908540,0
-759141792718512872,0
8910168691188692375,0
6490786308991838074,0
3718771732682779163,1
-7745254569240712853,0
3554470180628107913,0
-6038912410140166852,1
2025753898676575113,0
-4826534903214717341,0
-9081780319496042655,0
5149639917467338559,0
5675744298277330870,1
4437951640575307294,0
4438956179392798713,0
6888497726306981590,0
5074817814914327387,0
8930049539541223390,1
-420004791927034467,1
8128198663917096847,0
2994350704310000579,0
-2318363603898110704,0
-6075893609025408052,0
213914710713785806,0
497440797255342505,0
7084829998503661763,0
6841058243832154434,0
-2615822399376458366,0
656323008823432806,1
8497437539244394469,1
788827399519240948,0
1419181171209508172,0
3356251875351253027,0
8972662858392592092,1
9086360215602918021,0
-5236102009934423380,1
740558166750355389,0
2203539463835460112,1
5811749679904398729,0
-7996795318197104181,1
-2267443153904027076,0
-3340255899247612986,0
3679288971043756236,0
1408521005059217877,1
-2624066467390873951,0
5134581624575447914,0
-8087172043283702522,1
4303741874007532514,0
8595530586284145902,0
374985971476303088,0
-8711360212954235521,0
-3810416596423958482,0
-1729044394663539083,0
8389233127698331276,1
-4412709616481951032,0
8629292922906402157,1
-7164935250824433751,1
-1341749027190440241,0
-8609794031821833235,0
2876100593657708845,0
4366167179107775479,0
111306982623748130,0
6943723417089489141,0
-4175653760518701402,0
3446942018668092196,0
1643850474445394107,0
-5941056271345786300,0
4428702747592890761,0
1792451356935781022,1
3480004998249178984,0
-5760326372463773793,1
-1503554468365028541,0
-8630826060981361489,1
1480538286580993998,0
-6227500226117209670,0
-4561867597167833108,0
-89112926199339541,0
3545963871048378571,0
8095561842394045243,1
-4160805346078246184,0
5545296448473201195,0
-6253709275232193877,0
-5055462731440564707,0
-4646070772495307237,0
-5688851547204293414,0
-8320894741153283471,0
2052704957944112629,0
7914239488478460442,0
-1670950550589608907,0
-56635237633830785,0
3001086717137711941,0
5743540346108760001,0
-8461825494279796343,1
-2550017765053570053,0
2782109951144023450,1
421867470675058362,0
-705432984677747797,0
278109185329164003,0
-6773592481889568505,0
-127388221826138273,1
7721049075604209179,0
-3462794855103652384,1
2602986603824980890,0
7750224834622172709,0
-2600911904195958929,1
3407799168364470308,0
-1214422687948152854,0
-392129055590544849,0
6843646975012452692,0
-3361798148622832457,0
503375757365770390,0
5308538058332316566,0
6936715019032719192,0
6691767007104326315,1
-3040204382209260436,0
-3317483971212790961,0
-3853002289943721359,0
-6964859397317121195,0
-7771629838756948669,1
-3744109524838145364,0
-5229001557712915076,0
-8844203661933812630,0
-3185917551891233941,0
-2824574642688125370,0
-596049765889374568,0
1014000212792495339,0
-7725966969940057696,0
-112242936501818293,1
-221779788255933483,0
-6699121422118134071,0
7027119820193171166,0
-6006688380866875508,0
-7304095722395017442,1
6617672703204859183,0
1883302941232504480,0
-567595790347133970,0
2867694635011964723,0
2366512717282195054,0
-6767245273393608957,0
-4689941476906748774,1
-6023502353327203400,0
-906678692296603293,0
1013657871798629826,0
2929124270233838156,0
-1115050019183241570,0
8281358199341465404,0
-2378303753735657550,0
6642271221286889423,0
5074106338864791120,1
2454636703417986740,1
1369072470843636021,0
1384743363907896274,0
4536104970405822708,1
8612928153393762632,0
-3510199600182685290,1
5404484183198606826,0
5870361695697861196,1
2994985700505833735,0
-381120865344337301,0
7094503827379924267,1
-7888698020642765467,1
3542875230261267925,0
883997871381531923,1
4347256804837780497,0
-5260662245585478674,1
-8076882202349654558,0
2500013812170284105,0
-4185997391678078344,0
1962830721806864029,0
6655949793284032410,1
2349008995662777901,0
-3302798649163818103,0
-849603778335413335,1
-9089002613242875757,0
-7082105543526587316,0
4003988278647963243,0
-4012091580733175066,0
-3059660228868366034,0
-718911212306692863,0
-3513493386594482705,0
7984517509852277103,1
8144803691720529569,0
6035888837997749565,0
1650081255701590068,0
9013981880420113576,0
-7556917206251601621,1
7364424140480190111,0
7876703251037197828,0
3475716065834697696,1
7973393288250122570,0
4149544242996307324,0
2175151875924044508,0
-6061406427135689589,1
2772755730895588415,1
6205915450280589332,0
-1856210945655027941,0
6835453203544808447,0
5154592384759623553,0
498589040393874242,1
7321082426575899735,0
-126474486210699512,0
-5845664204406796555,0
-5144704503549897798,0
8939503395905968616,0
762045987746967372,1
-5132350026624840167,0
-4923766042514058179,0
1734899059434805308,0
-3134418015553265088,0
1979420411785902638,0
3528262223042250957,0
-1528151437748814327,0
5757820866332652142,0
2219358345715954044,0
708869178440839652,0
-6118034362206213995,0
-701645248075420301,1
919656803378627943,1
-3895184222029956431,0
7883412496751111402,0
6952205214334912411,0
4932510318773121451,0
-7269405067022013344,1
-6745839169593820752,1
-6013903837487531202,0
-9144948502718517452,1
3251700390827780244,1
3735218905610660520,0
95700605279898191,0
7439128611950931437,0
4411166150601976280,1
4337829227408437852,0
-3941112518643637640,0
7938346823701902769,0
-4892789524045043196,0
7612012132647923436,1
-3478142678754780547,0
6611569486637740365,0
4961588072664927396,1
6291365948466392801,1
-5555946871711614157,1
-6915193360309327159,0
5100454913321346577,0
-1254239084294427540,0
8850704760522737825,0
-398312857914989238,0
8162700902682077442,1
-504515578428767046,0
8292135857368364491,0
-2520290199669670792,0
7148220111246678034,0
479930380917284230,0
6635605135698716877,0
-7955035563701797192,0
5321399191717384862,0
-3884965134590955959,0
1688186646381916771,0
-7698515076625059122,0
-3333876016518129677,1
-2061732178411586236,1
2253039387472966262,0
-552033860021747794,0
-3879424046864818643,0
1458125369114175251,0
2768580366775256152,0
6020195549561883295,1
-287080490404807914,0
-6547398646958057342,1
-740129464427884524,0
1719373535066685295,0
-6479745978260776543,0
-1079352307074990634,0
-1926740070371550055,0
1603994850843444344,0
1792903511395215915,0
-7368185950615951606,0
-5036208829228366528,1
4498106328489451278,0
4430832831122047377,1
-2507289558419758750,0
1852216469640390091,0
-7569255706660308887,1
222734891189058569,0
-3616975931604189795,0
-7049091229913375860,0
-9861326230162121,0
-98538286298630923,0
1947614717334823213,0
7901531203797536545,0
5105963143432296255,1
-5768146316849056341,1
-5560526324998012544,0
1841209126210877176,1
6130253817095482152,0
6951108569643155293,0
4480755256275711981,0
-1381675606846373434,0
12033830153296494,1
-2438646274342163070,1
-8136301914900335805,0
4362726617594383629,1
3853628963292652076,0
2761993042203294164,0
5976396572201947889,0
7358374120348649497,0
-7772244334662994010,0
-5297484744623489947,1
-4033369767148134559,0
4327056347650257179,1
1821980545177230601,0
8885534165980351733,0
6348423773108235178,0
-6070764242482217477,0
-4087300378116872822,0
-1310015719738914709,1
8901392981533303255,0
6270531796289573140,0
-9106975679895596177,1
80031977545591742,0
6364644421541326192,0
-2800787435598062011,1
4627792199642433822,0
-8457402511773839837,0
-1362474399496248077,0
-2465279378288521614,0
-3998677909775099270,0
-4721931799664516269,0
8161601407885203686,1
8503440662217961027,0
4377978448737530910,0
-3404635832068891866,0
-2099988394130732469,0
-1237787235841539082,0
-4545640591792248643,0
8779782071177717831,0
6684178007626675651,0
2837382635386162510,0
1061162028408714034,0
4964606726860884841,0
-5601605100425157898,0
8657557799547603245,0
-910713989087300176,0
3280950886047796508,0
-6932609904984403733,0
-8303975974785883590,0
-5588337504278363637,0
-3256854600749120994,1
-1006055563768659516,0
-8573119446565317412,0
-405296537413264472,0
2113071956125910357,0
-3360495422710007821,0
4850991567124276098,0
-926375005768406358,0
-7885867635745120204,0
-6754155049090211873,0
4896876014232846967,0
1677865058627301483,0
4102823118860824533,1
-7750924115118018612,0
-6874241717127292931,0
2436431271983502125,0
5666992477562410424,0
3018683411891350062,1
-4354982555572791878,0
587105042067573916,0
6380021122057104713,1
-6503549996932341316,0
4265782026508091423,0
885680002759748942,0
-4464438356318373877,0
8013244896773126088,0
-44694116519057145,0
6901635496418454031,0
-8488798823856657902,1
-1236395771680734753,0
-4451896488701649467,0
-7721063432529105191,0
1423935761038184061,0
7672994524054348075,0
-4870613782749404809,0
6907115523170803911,0
-8951079945596387133,0
-7453340665240287893,0
2607276680126085108,0
-4027012924850913728,0
8038991969731967127,0
-3422561661181234832,1
-4477410329370008521,0
-3203158376691431344,0
-4030774023526148300,0
1129234449704000470,0
-5556922708388569496,0
3428680353736393988,0
-462165544888927389,0
-4086054134551295216,1
3672509817214896011,0
-2743020300640483112,0
558192809216209977,1
-2032828093749568953,1
7455738896294701543,0
4454976722516422941,0
-4533663913743357411,0
8632974553650555387,0
8190948682670045328,0
-764620119352238079,0
5209190661842942340,0
-7396291654917801822,1
2302978412060006320,0
-2365300432866502758,0
-6208465717439339609,0
-1471352942362827867,0
-3468639744735376734,0
-1216846467315659293,0
-1368028441600611999,0
5956669304126429782,0
637427033693056677,0
6764994753751008198,0
8118506083599816092,0
-7257907048837922796,0
1059859478845037443,0
2779386249627735980,0
7200393146793325205,1
7370554169398386491,0
4003921672365449851,0
5431905618671564341,0
8266054533012934463,0
551297000000785074,0
-921067887057059264,0
4555740081000731360,0
-374226789054394994,1
4959835036377466302,0
3537382650592288261,0
3146478466738715875,0
-6797172988119195070,0
6041132580183009763,0
6234735282305595886,1
4394754202177921244,0
-1946398128755577111,0
6869035934172569335,0
-3235037818812605847,0
4937929391882958803,0
-5525802653628056804,0
5040857279684008182,1
-2485812595479581639,1
-5231553331190859626,0
465884055007657846,0
-3351337164227789547,0
-1294241865760318136,0
7060903731647419942,0
-4003896813955564691,0
-8815645714708520535,0
3722539767755040293,1
-8176282885668742743,0
-3358425554857938146,0
-4599144885096345057,0
-94552261705627547,1
-3776280629721319873,0
8122753095535835057,0
898246292147089886,0
6652623164191398480,1
-5137306293444507753,1
-6789744689979737298,0
-1164670999015138758,0
-3107343270008351717,0
-1213408444076333534,0
2284245531826536443,1
-2751738333186108565,0
8263434938165277566,0
6390577402307982579,0
-7298327928070577771,0
8082192416817409077,0
-6829067776592038154,0
-7342791133986044271,0
3094804351304992916,0
8602933843961575259,0
2482242917547771622,0
4042748625718109681,0
6048606446459544524,0
1482979868464448643,0
-8731641551613048604,1
2189311454144002368,0
-5711497604766028834,0
-8409856705546628786,0
-6428695356837269576,0
8781409544749066128,0
-2083677400609763710,1
2873217025895353904,1
7229833034065020536,0
5430057726700839031,0
-5995838045530422086,0
-7391663586156052536,0
-427636090165274685,0
-1157737298022447418,0
-5371610807291117267,1
909700455582726499,0
4618117444313784914,0
-5317790501970493827,1
-7776106063553022339,0
-3835386420420398329,0
8819624892478031172,0
8723543750392467656,0
884580778789819070,0
4659999322578997036,0
497023068381511498,1
6855205295115957576,0
8364512637272840480,0
3628878026194194214,0
6673408564834329237,1
6867702039826109427,1
-5341129564358044657,0
-660862286156787715,1
305165326026784630,0
-5321820009952103416,0
-3228387282061599076,0
-5032746881568842530,1
-8460287043454130246,0
-6834557064261288629,0
-587195949148420261,0
686249340578477870,0
-2086112832227274140,0
-5123548017553206234,0
1221422917317435179,1
-3966873524857746228,1
4289054110689918153,0
917380864728038446,0
-696717763576645615,0
6322962249273493422,0
4404286183082519949,0
9085850229219541432,0
8007512806435436293,0
-2376312206695429344,0
-7314481069927055147,0
-6509003415929485429,1
-3119000615664405528,0
5459471783521085156,0
6771031195909678756,0
-4966335109114447561,0
-1136984799854121465,0
2545754185396647783,0
7357134975846208568,0
5291155275777974999,0
-7807963899710245680,0
7647777174640232708,0
5050953806641973247,0
1036827984070120929,0
6116707132933981266,0
-4320343653289723810,0
-233710648404050824,0
-8804934742842118228,0
-7941355908181704548,0
7807381092041905581,0
-488087978507882898,0
-5782001410479424733,0
5130386227609879223,0
2236122435536559033,0
-8020796163689367412,0
8057254687753794623,0
-6564326495033382450,0
-3550729528853016522,0
-6090005289849900278,1
